title,number,year,auther,experiment,NPs_type,Stress_type ,Stress_class,Method,Crops,  NPs_size,Size_class,Concentration,Concentration_class,Performance_class,Performance,n1,mean1,sd1,n2,mean2,sd2,lnRR,vi
Cerium oxide nanoparticles alleviates stress in wheat grown on Cd contaminated alkaline soil,19,2023,"Ayub, Muhammad Ashar",Field,Ce,Heavy_Metal,Abiotic,Foliar,Wheat,50,class B,600,ClassE,grain yield/plant,Yield,3,5.078651685,1.435705368,3,8.059300874,1.217228464,0.461781003,0.034242427
Cerium oxide nanoparticles alleviates stress in wheat grown on Cd contaminated alkaline soil,19,2023,"Ayub, Muhammad Ashar",Field,Ce,Heavy_Metal,Abiotic,Foliar,Wheat,50,class B,1000,ClassF,grain yield/plant,Yield,3,5.078651685,1.435705368,3,8.496254682,1.638576779,0.514579631,0.039036832
Cerium oxide nanoparticles alleviates stress in wheat grown on Cd contaminated alkaline soil,19,2023,"Ayub, Muhammad Ashar",Field,Ce,Heavy_Metal,Abiotic,Foliar,Wheat,50,class B,200,ClassD,plant height,Growth,3,65.92592593,12.40740741,3,79.44444444,9.074074074,0.186526188,0.016155364
Cerium oxide nanoparticles alleviates stress in wheat grown on Cd contaminated alkaline soil,19,2023,"Ayub, Muhammad Ashar",Field,Ce,Heavy_Metal,Abiotic,Foliar,Wheat,50,class B,400,ClassE,plant height,Growth,3,65.92592593,12.40740741,3,84.44444444,7.962962963,0.247562079,0.014770748
Cerium oxide nanoparticles alleviates stress in wheat grown on Cd contaminated alkaline soil,19,2023,"Ayub, Muhammad Ashar",Field,Ce,Heavy_Metal,Abiotic,Foliar,Wheat,50,class B,600,ClassE,plant height,Growth,3,65.92592593,12.40740741,3,85,7.592592593,0.254119479,0.014466324
Cerium oxide nanoparticles alleviates stress in wheat grown on Cd contaminated alkaline soil,19,2023,"Ayub, Muhammad Ashar",Field,Ce,Heavy_Metal,Abiotic,Foliar,Wheat,50,class B,1000,ClassF,plant height,Growth,3,65.92592593,12.40740741,3,91.66666667,7.962962963,0.329627032,0.014322085
Cerium oxide nanoparticles alleviates stress in wheat grown on Cd contaminated alkaline soil,19,2023,"Ayub, Muhammad Ashar",Field,Ce,Heavy_Metal,Abiotic,Foliar,Wheat,50,class B,200,ClassD,hundreds grams,Yield,3,1.8125,0.491071429,3,2.229910714,0.584821429,0.207254438,0.04739593
Cerium oxide nanoparticles alleviates stress in wheat grown on Cd contaminated alkaline soil,19,2023,"Ayub, Muhammad Ashar",Field,Ce,Heavy_Metal,Abiotic,Foliar,Wheat,50,class B,400,ClassE,hundreds grams,Yield,3,1.8125,0.491071429,3,2.292410714,0.229910714,0.23489687,0.027821601
Cerium oxide nanoparticles alleviates stress in wheat grown on Cd contaminated alkaline soil,19,2023,"Ayub, Muhammad Ashar",Field,Ce,Heavy_Metal,Abiotic,Foliar,Wheat,50,class B,600,ClassE,hundreds grams,Yield,3,1.8125,0.491071429,3,2.330357143,0.301339286,0.251314428,0.030042487
Cerium oxide nanoparticles alleviates stress in wheat grown on Cd contaminated alkaline soil,19,2023,"Ayub, Muhammad Ashar",Field,Ce,Heavy_Metal,Abiotic,Foliar,Wheat,50,class B,1000,ClassF,hundreds grams,Yield,3,1.8125,0.491071429,3,2.627232143,0.448660714,0.371223767,0.034189921
Cerium oxide nanoparticles alleviates stress in wheat grown on Cd contaminated alkaline soil,19,2023,"Ayub, Muhammad Ashar",Field,Ce,Heavy_Metal,Abiotic,Foliar,Wheat,50,class B,200,ClassD,grain yield/plant,Yield,3,4.392009988,0.873907615,3,6.79525593,0.79588015,0.436437733,0.017769833
Cerium oxide nanoparticles alleviates stress in wheat grown on Cd contaminated alkaline soil,19,2023,"Ayub, Muhammad Ashar",Field,Ce,Heavy_Metal,Abiotic,Foliar,Wheat,50,class B,400,ClassE,grain yield/plant,Yield,3,4.392009988,0.873907615,3,6.514357054,1.201622971,0.39422154,0.024538782
Cerium oxide nanoparticles alleviates stress in wheat grown on Cd contaminated alkaline soil,19,2023,"Ayub, Muhammad Ashar",Field,Ce,Heavy_Metal,Abiotic,Foliar,Wheat,50,class B,600,ClassE,grain yield/plant,Yield,3,4.392009988,0.873907615,3,7.310237203,1.014357054,0.509488744,0.019615209
Cerium oxide nanoparticles alleviates stress in wheat grown on Cd contaminated alkaline soil,19,2023,"Ayub, Muhammad Ashar",Field,Ce,Heavy_Metal,Abiotic,Foliar,Wheat,50,class B,1000,ClassF,grain yield/plant,Yield,3,4.392009988,0.873907615,3,7.403870162,1.84144819,0.52221588,0.033816838
Cerium oxide nanoparticles alleviates stress in wheat grown on Cd contaminated alkaline soil,19,2023,"Ayub, Muhammad Ashar",Field,Ce,Heavy_Metal,Abiotic,Foliar,Wheat,50,class B,200,ClassD,plant height,Growth,3,57.59259259,14.44444444,3,66.11111111,10.55555556,0.13794287,0.029465042
Cerium oxide nanoparticles alleviates stress in wheat grown on Cd contaminated alkaline soil,19,2023,"Ayub, Muhammad Ashar",Field,Ce,Heavy_Metal,Abiotic,Foliar,Wheat,50,class B,400,ClassE,plant height,Growth,3,57.59259259,14.44444444,3,63.51851852,8.888888889,0.097937535,0.027495417
Cerium oxide nanoparticles alleviates stress in wheat grown on Cd contaminated alkaline soil,19,2023,"Ayub, Muhammad Ashar",Field,Ce,Heavy_Metal,Abiotic,Foliar,Wheat,50,class B,600,ClassE,plant height,Growth,3,57.59259259,14.44444444,3,74.25925926,8.333333333,0.254168515,0.02516526
Cerium oxide nanoparticles alleviates stress in wheat grown on Cd contaminated alkaline soil,19,2023,"Ayub, Muhammad Ashar",Field,Ce,Heavy_Metal,Abiotic,Foliar,Wheat,50,class B,1000,ClassF,plant height,Growth,3,57.59259259,14.44444444,3,74.81481481,9.444444444,0.261621966,0.026279504
Cerium oxide nanoparticles alleviates stress in wheat grown on Cd contaminated alkaline soil,19,2023,"Ayub, Muhammad Ashar",Field,Ce,Heavy_Metal,Abiotic,Foliar,Wheat,50,class B,200,ClassD,hundreds grams,Yield,3,1.375,0.162946429,3,1.814732143,0.482142857,0.277484146,0.028210354
Cerium oxide nanoparticles alleviates stress in wheat grown on Cd contaminated alkaline soil,19,2023,"Ayub, Muhammad Ashar",Field,Ce,Heavy_Metal,Abiotic,Foliar,Wheat,50,class B,400,ClassE,hundreds grams,Yield,3,1.375,0.162946429,3,1.993303571,0.667410714,0.371339617,0.042050842
Cerium oxide nanoparticles alleviates stress in wheat grown on Cd contaminated alkaline soil,19,2023,"Ayub, Muhammad Ashar",Field,Ce,Heavy_Metal,Abiotic,Foliar,Wheat,50,class B,600,ClassE,hundreds grams,Yield,3,1.375,0.162946429,3,2.145089286,0.397321429,0.444727446,0.016117206
Cerium oxide nanoparticles alleviates stress in wheat grown on Cd contaminated alkaline soil,19,2023,"Ayub, Muhammad Ashar",Field,Ce,Heavy_Metal,Abiotic,Foliar,Wheat,50,class B,1000,ClassF,hundreds grams,Yield,3,1.375,0.162946429,3,2.330357143,0.506696429,0.527567805,0.020440292
Cerium oxide nanoparticles alleviates stress in wheat grown on Cd contaminated alkaline soil,19,2023,"Ayub, Muhammad Ashar",Field,Ce,Heavy_Metal,Abiotic,Foliar,Wheat,50,class B,200,ClassD,grain yield/plant,Yield,3,3.471285893,0.827091136,3,4.064294632,0.967540574,0.157715106,0.037814285
Cerium oxide nanoparticles alleviates stress in wheat grown on Cd contaminated alkaline soil,19,2023,"Ayub, Muhammad Ashar",Field,Ce,Heavy_Metal,Abiotic,Foliar,Wheat,50,class B,400,ClassE,grain yield/plant,Yield,3,3.471285893,0.827091136,3,5.437578027,1.014357054,0.448808646,0.030523413
Cerium oxide nanoparticles alleviates stress in wheat grown on Cd contaminated alkaline soil,19,2023,"Ayub, Muhammad Ashar",Field,Ce,Heavy_Metal,Abiotic,Foliar,Wheat,50,class B,600,ClassE,grain yield/plant,Yield,3,3.471285893,0.827091136,3,5.5,1.84144819,0.460222993,0.056289277
Cerium oxide nanoparticles alleviates stress in wheat grown on Cd contaminated alkaline soil,19,2023,"Ayub, Muhammad Ashar",Field,Ce,Heavy_Metal,Abiotic,Foliar,Wheat,50,class B,1000,ClassF,grain yield/plant,Yield,3,3.471285893,0.827091136,3,6.24906367,1.04556804,0.58790654,0.028255184
Cerium oxide nanoparticles alleviates stress in wheat grown on Cd contaminated alkaline soil,19,2023,"Ayub, Muhammad Ashar",Field,Ce,Heavy_Metal,Abiotic,Foliar,Wheat,50,class B,200,ClassD,plant height,Growth,3,56.48148148,11.48148148,3,63.7037037,8.518518519,0.120329881,0.019734504
Cerium oxide nanoparticles alleviates stress in wheat grown on Cd contaminated alkaline soil,19,2023,"Ayub, Muhammad Ashar",Field,Ce,Heavy_Metal,Abiotic,Foliar,Wheat,50,class B,400,ClassE,plant height,Growth,3,56.48148148,11.48148148,3,73.88888889,16.11111111,0.26864964,0.029621965
Cerium oxide nanoparticles alleviates stress in wheat grown on Cd contaminated alkaline soil,19,2023,"Ayub, Muhammad Ashar",Field,Ce,Heavy_Metal,Abiotic,Foliar,Wheat,50,class B,600,ClassE,plant height,Growth,3,56.48148148,11.48148148,3,71.11111111,14.44444444,0.230330776,0.02752733
Cerium oxide nanoparticles alleviates stress in wheat grown on Cd contaminated alkaline soil,19,2023,"Ayub, Muhammad Ashar",Field,Ce,Heavy_Metal,Abiotic,Foliar,Wheat,50,class B,1000,ClassF,plant height,Growth,3,56.48148148,11.48148148,3,75.92592593,12.03703704,0.295845383,0.022152025
Role of nanosilicab to boost the activities of metabolites in Triticum aestivum facing drought stress,20,2022,Akhtar,Pot,Si,Drought,Abiotic,Soil,Wheat,30,class A,150,ClassD,hundreds grams,Yield,3,2.34,0.0034,3,2.49,0.0042,0.062131781,1.65E-06
Role of nanosilicab to boost the activities of metabolites in Triticum aestivum facing drought stress,20,2022,Akhtar,Pot,Si,Drought,Abiotic,Soil,Wheat,30,class A,150,ClassD,shoot fresh weight,Biomass,3,6.400327299,0.245260942,3,8.257303002,0.245260942,0.254748892,0.000783551
Role of nanosilicab to boost the activities of metabolites in Triticum aestivum facing drought stress,20,2022,Akhtar,Pot,Si,Drought,Abiotic,Soil,Wheat,30,class A,150,ClassD,shoot dry weight,Biomass,3,1.086340223,0.291977312,3,1.144735686,0.321175043,0.052359315,0.050318655
Role of nanosilicab to boost the activities of metabolites in Triticum aestivum facing drought stress,20,2022,Akhtar,Pot,Si,Drought,Abiotic,Soil,Wheat,30,class A,150,ClassD,root length,Growth,3,27.42970121,1.177252521,3,30.66714564,0.420447329,0.111565495,0.000676666
Role of nanosilicab to boost the activities of metabolites in Triticum aestivum facing drought stress,20,2022,Akhtar,Pot,Si,Drought,Abiotic,Soil,Wheat,30,class A,150,ClassD,shoot length,Growth,3,51.33391456,0.784655623,3,56.0418483,0.784655623,0.087747066,0.000143225
Role of nanosilicab to boost the activities of metabolites in Triticum aestivum facing drought stress,20,2022,Akhtar,Pot,Si,Drought,Abiotic,Soil,Wheat,30,class A,150,ClassD, chl A,Photosynthetic Pigment,3,2.43032832,0.030986614,3,2.626576874,0.025822178,0.07765507,8.64E-05
Role of nanosilicab to boost the activities of metabolites in Triticum aestivum facing drought stress,20,2022,Akhtar,Pot,Si,Drought,Abiotic,Soil,Wheat,30,class A,150,ClassD, chl B,Photosynthetic Pigment,3,1.807153088,0.020657743,3,1.965529114,0.015493307,0.084008751,6.43E-05
Biochar and Selenium Nanoparticles Induce Water Transporter Genes for Sustaining Carbon Assimilation and Grain Production in Salt-Stressed Wheat,21,2023,Soliman,Pot,Se,Salt ,Abiotic,Foliar,Wheat,80,class C,30,ClassB,grain yield/plant,Yield,3,29.91189427,1.778,3,14.53744493,1.2893,-0.721528473,0.00379962
Biochar and Selenium Nanoparticles Induce Water Transporter Genes for Sustaining Carbon Assimilation and Grain Production in Salt-Stressed Wheat,21,2023,Soliman,Pot,Se,Salt ,Abiotic,Foliar,Wheat,80,class C,30,ClassB,plant height,Growth,3,64.15584416,3.333,3,41.03896104,3.1616,-0.446793304,0.002877992
"Bespoke ZnO NPs Synthesis Platform to Optimize Their Performance for Improving the Grain Yield, Zinc Biofortification, and Cd Mitigation in Wheat",22,2024,Jiapan Lian,Field,Zn,Heavy_Metal,Abiotic,Foliar,Wheat,21.78,class A,100,ClassD,grain yield/plant,Yield,3,4.341059603,0.218543046,3,4.450331126,0.213576159,0.024860037,0.001612529
"Bespoke ZnO NPs Synthesis Platform to Optimize Their Performance for Improving the Grain Yield, Zinc Biofortification, and Cd Mitigation in Wheat",22,2024,Jiapan Lian,Field,Zn,Heavy_Metal,Abiotic,Foliar,Wheat,37.84,class B,100,ClassD,grain yield/plant,Yield,3,4.341059603,0.218543046,3,4.48013245,0.149006623,0.031534144,0.001213544
"Bespoke ZnO NPs Synthesis Platform to Optimize Their Performance for Improving the Grain Yield, Zinc Biofortification, and Cd Mitigation in Wheat",22,2024,Jiapan Lian,Field,Zn,Heavy_Metal,Abiotic,Foliar,Wheat,128.54,class C,100,ClassD,grain yield/plant,Yield,3,4.341059603,0.218543046,3,5.021523179,0.44205298,0.145614843,0.003428005
"Bespoke ZnO NPs Synthesis Platform to Optimize Their Performance for Improving the Grain Yield, Zinc Biofortification, and Cd Mitigation in Wheat",22,2024,Jiapan Lian,Field,Zn,Heavy_Metal,Abiotic,Foliar,Wheat,21.78,class A,100,ClassD,thousands grams,Yield,3,41.50943396,2.935010482,3,42.70440252,1.027253669,0.028381293,0.001859377
"Bespoke ZnO NPs Synthesis Platform to Optimize Their Performance for Improving the Grain Yield, Zinc Biofortification, and Cd Mitigation in Wheat",22,2024,Jiapan Lian,Field,Zn,Heavy_Metal,Abiotic,Foliar,Wheat,37.84,class B,100,ClassD,thousands grams,Yield,3,41.50943396,2.935010482,3,44.59119497,0.293501048,0.071615692,0.001680938
"Bespoke ZnO NPs Synthesis Platform to Optimize Their Performance for Improving the Grain Yield, Zinc Biofortification, and Cd Mitigation in Wheat",22,2024,Jiapan Lian,Field,Zn,Heavy_Metal,Abiotic,Foliar,Wheat,128.54,class C,100,ClassD,thousands grams,Yield,3,41.50943396,2.935010482,3,39.87421384,1.761006289,-0.04019088,0.002316651
"Exogenous application of nano-silicon, potassium sulfate, or 
proline enhances physiological parameters, antioxidant enzyme 
activities, and agronomic traits of diverse rice genotypes under 
water deficit conditions ",23,2024,Mohamed S. Abd-El-Aty,Field,Si,Drought,Abiotic,Foliar,Rice,30,class A,400,ClassE, chl A,Photosynthetic Pigment,3,2.468965517,0.151724138,3,2.903448276,0.144827586,0.162099847,0.002088183
"Exogenous application of nano-silicon, potassium sulfate, or 
proline enhances physiological parameters, antioxidant enzyme 
activities, and agronomic traits of diverse rice genotypes under 
water deficit conditions ",23,2024,Mohamed S. Abd-El-Aty,Field,Si,Drought,Abiotic,Foliar,Rice,30,class A,400,ClassE, chl B,Photosynthetic Pigment,3,1.837037037,0.318518519,3,1.911111111,0.311111111,0.039530839,0.018854632
"Exogenous application of nano-silicon, potassium sulfate, or 
proline enhances physiological parameters, antioxidant enzyme 
activities, and agronomic traits of diverse rice genotypes under 
water deficit conditions ",23,2024,Mohamed S. Abd-El-Aty,Field,Si,Drought,Abiotic,Foliar,Rice,30,class A,400,ClassE,plant height,Growth,3,103.1707317,7.073170732,3,107.0731707,7.073170732,0.037127234,0.003021337
"Exogenous application of nano-silicon, potassium sulfate, or 
proline enhances physiological parameters, antioxidant enzyme 
activities, and agronomic traits of diverse rice genotypes under 
water deficit conditions ",23,2024,Mohamed S. Abd-El-Aty,Field,Si,Drought,Abiotic,Foliar,Rice,30,class A,400,ClassE,thousands grams,Yield,3,34.25373134,4.029850746,3,34.70149254,3.955223881,0.012987196,0.008943976
"Exogenous application of nano-silicon, potassium sulfate, or 
proline enhances physiological parameters, antioxidant enzyme 
activities, and agronomic traits of diverse rice genotypes under 
water deficit conditions ",23,2024,Mohamed S. Abd-El-Aty,Field,Si,Drought,Abiotic,Foliar,Rice,30,class A,400,ClassE,grain yield/plant,Yield,3,7.017241379,1.120689655,3,7.844827586,1.103448276,0.111484234,0.015096929
"Exogenous application of nano-silicon, potassium sulfate, or 
proline enhances physiological parameters, antioxidant enzyme 
activities, and agronomic traits of diverse rice genotypes under 
water deficit conditions ",23,2024,Mohamed S. Abd-El-Aty,Field,Si,Drought,Abiotic,Foliar,Rice,30,class A,400,ClassE, chl A,Photosynthetic Pigment,3,2.393103448,0.15862069,3,3.655172414,0.144827586,0.423552227,0.001987771
"Exogenous application of nano-silicon, potassium sulfate, or 
proline enhances physiological parameters, antioxidant enzyme 
activities, and agronomic traits of diverse rice genotypes under 
water deficit conditions ",23,2024,Mohamed S. Abd-El-Aty,Field,Si,Drought,Abiotic,Foliar,Rice,30,class A,400,ClassE, chl B,Photosynthetic Pigment,3,1.533333333,0.303703704,3,1.592592593,0.303703704,0.037919235,0.025198797
"Exogenous application of nano-silicon, potassium sulfate, or 
proline enhances physiological parameters, antioxidant enzyme 
activities, and agronomic traits of diverse rice genotypes under 
water deficit conditions ",23,2024,Mohamed S. Abd-El-Aty,Field,Si,Drought,Abiotic,Foliar,Rice,30,class A,400,ClassE,plant height,Growth,3,75.73170732,7.073170732,3,83.29268293,7.195121951,0.095163778,0.005395089
"Exogenous application of nano-silicon, potassium sulfate, or 
proline enhances physiological parameters, antioxidant enzyme 
activities, and agronomic traits of diverse rice genotypes under 
water deficit conditions ",23,2024,Mohamed S. Abd-El-Aty,Field,Si,Drought,Abiotic,Foliar,Rice,30,class A,400,ClassE,thousands grams,Yield,3,19.85074627,4.104477612,3,21.04477612,4.029850746,0.058410762,0.026473578
"Exogenous application of nano-silicon, potassium sulfate, or 
proline enhances physiological parameters, antioxidant enzyme 
activities, and agronomic traits of diverse rice genotypes under 
water deficit conditions ",23,2024,Mohamed S. Abd-El-Aty,Field,Si,Drought,Abiotic,Foliar,Rice,30,class A,400,ClassE,grain yield/plant,Yield,3,7.034482759,1.086206897,3,8.120689655,1.086206897,0.14359092,0.013911395
"Exogenous application of nano-silicon, potassium sulfate, or 
proline enhances physiological parameters, antioxidant enzyme 
activities, and agronomic traits of diverse rice genotypes under 
water deficit conditions ",23,2024,Mohamed S. Abd-El-Aty,Field,Si,Drought,Abiotic,Foliar,Rice,30,class A,400,ClassE, chl A,Photosynthetic Pigment,3,2.082758621,0.15862069,3,3.268965517,0.15862069,0.450780304,0.002718229
"Exogenous application of nano-silicon, potassium sulfate, or 
proline enhances physiological parameters, antioxidant enzyme 
activities, and agronomic traits of diverse rice genotypes under 
water deficit conditions ",23,2024,Mohamed S. Abd-El-Aty,Field,Si,Drought,Abiotic,Foliar,Rice,30,class A,400,ClassE, chl B,Photosynthetic Pigment,3,1.607407407,0.311111111,3,1.711111111,0.296296296,0.062520357,0.022481808
"Exogenous application of nano-silicon, potassium sulfate, or 
proline enhances physiological parameters, antioxidant enzyme 
activities, and agronomic traits of diverse rice genotypes under 
water deficit conditions ",23,2024,Mohamed S. Abd-El-Aty,Field,Si,Drought,Abiotic,Foliar,Rice,30,class A,400,ClassE,plant height,Growth,3,68.04878049,7.195121951,3,74.51219512,7.317073171,0.090737997,0.006941006
"Exogenous application of nano-silicon, potassium sulfate, or 
proline enhances physiological parameters, antioxidant enzyme 
activities, and agronomic traits of diverse rice genotypes under 
water deficit conditions ",23,2024,Mohamed S. Abd-El-Aty,Field,Si,Drought,Abiotic,Foliar,Rice,30,class A,400,ClassE,thousands grams,Yield,3,21.56716418,3.955223881,3,22.1641791,3.880597015,0.02730545,0.02142891
"Exogenous application of nano-silicon, potassium sulfate, or 
proline enhances physiological parameters, antioxidant enzyme 
activities, and agronomic traits of diverse rice genotypes under 
water deficit conditions ",23,2024,Mohamed S. Abd-El-Aty,Field,Si,Drought,Abiotic,Foliar,Rice,30,class A,400,ClassE,grain yield/plant,Yield,3,4.448275862,1.120689655,3,7.637931034,1.034482759,0.540610185,0.027272264
Modulations of wheat growth by selenium nanoparticles under salinity stress,24,2024,Sara Zafar,Pot,Se,Salt ,Abiotic,Foliar,Wheat,37,class B,10,ClassA, chl A,Photosynthetic Pigment,3,0.538043478,0.156521739,3,0.665217391,0.169565217,0.21217452,0.049867703
Modulations of wheat growth by selenium nanoparticles under salinity stress,24,2024,Sara Zafar,Pot,Se,Salt ,Abiotic,Foliar,Wheat,37,class B,50,ClassC, chl A,Photosynthetic Pigment,3,0.538043478,0.156521739,3,0.766304348,0.039130435,0.353640041,0.029078538
Modulations of wheat growth by selenium nanoparticles under salinity stress,24,2024,Sara Zafar,Pot,Se,Salt ,Abiotic,Foliar,Wheat,37,class B,100,ClassD, chl A,Photosynthetic Pigment,3,0.538043478,0.156521739,3,0.916304348,0.084782609,0.532409196,0.031063096
Modulations of wheat growth by selenium nanoparticles under salinity stress,24,2024,Sara Zafar,Pot,Se,Salt ,Abiotic,Foliar,Wheat,37,class B,10,ClassA, chl B,Photosynthetic Pigment,3,0.425438596,0.078947368,3,0.442982456,0.092105263,0.040409539,0.025888724
Modulations of wheat growth by selenium nanoparticles under salinity stress,24,2024,Sara Zafar,Pot,Se,Salt ,Abiotic,Foliar,Wheat,37,class B,50,ClassC, chl B,Photosynthetic Pigment,3,0.425438596,0.078947368,3,0.467105263,0.063596491,0.093434007,0.017657334
Modulations of wheat growth by selenium nanoparticles under salinity stress,24,2024,Sara Zafar,Pot,Se,Salt ,Abiotic,Foliar,Wheat,37,class B,100,ClassD, chl B,Photosynthetic Pigment,3,0.425438596,0.078947368,3,0.635964912,0.052631579,0.402022765,0.013761368
Modulations of wheat growth by selenium nanoparticles under salinity stress,24,2024,Sara Zafar,Pot,Se,Salt ,Abiotic,Foliar,Wheat,37,class B,10,ClassA,chlorophyll,Photosynthetic Pigment,3,0.798913043,0.027173913,3,0.951086957,0.239130435,0.174353388,0.021457751
Modulations of wheat growth by selenium nanoparticles under salinity stress,24,2024,Sara Zafar,Pot,Se,Salt ,Abiotic,Foliar,Wheat,37,class B,50,ClassC,chlorophyll,Photosynthetic Pigment,3,0.798913043,0.027173913,3,1.065217391,0.059782609,0.287682073,0.001435552
Modulations of wheat growth by selenium nanoparticles under salinity stress,24,2024,Sara Zafar,Pot,Se,Salt ,Abiotic,Foliar,Wheat,37,class B,100,ClassD,chlorophyll,Photosynthetic Pigment,3,0.798913043,0.027173913,3,1.375,0.032608696,0.542956903,0.000573115
Modulations of wheat growth by selenium nanoparticles under salinity stress,24,2024,Sara Zafar,Pot,Se,Salt ,Abiotic,Foliar,Wheat,37,class B,10,ClassA,plant height,Growth,3,41.71763507,1.27420999,3,58.91946993,1.433486239,0.345247652,0.000508282
Modulations of wheat growth by selenium nanoparticles under salinity stress,24,2024,Sara Zafar,Pot,Se,Salt ,Abiotic,Foliar,Wheat,37,class B,50,ClassC,plant height,Growth,3,41.71763507,1.27420999,3,60.99006116,2.229867482,0.379786976,0.000756545
Modulations of wheat growth by selenium nanoparticles under salinity stress,24,2024,Sara Zafar,Pot,Se,Salt ,Abiotic,Foliar,Wheat,37,class B,100,ClassD,plant height,Growth,3,41.71763507,1.27420999,3,66.40545362,2.229867482,0.464855243,0.000686835
Modulations of wheat growth by selenium nanoparticles under salinity stress,24,2024,Sara Zafar,Pot,Se,Salt ,Abiotic,Foliar,Wheat,37,class B,10,ClassA,thousands grams,Yield,3,25.30864198,1.111111111,3,32.59259259,2.098765432,0.252939124,0.002024668
Modulations of wheat growth by selenium nanoparticles under salinity stress,24,2024,Sara Zafar,Pot,Se,Salt ,Abiotic,Foliar,Wheat,37,class B,50,ClassC,thousands grams,Yield,3,25.30864198,1.111111111,3,36.04938272,0.864197531,0.353743823,0.000834037
Modulations of wheat growth by selenium nanoparticles under salinity stress,24,2024,Sara Zafar,Pot,Se,Salt ,Abiotic,Foliar,Wheat,37,class B,100,ClassD,thousands grams,Yield,4,25.30864198,1.111111111,4,37.90123457,0.864197531,0.403837768,0.000611831
"Seed priming with silicon nanoparticles improved the biomass and yield
while reduced the oxidative stress and cadmium concentration
in wheat grains",25,2019,Afzal Hussain,Pot,Si,Heavy_Metal,Abiotic,Foliar,Wheat,30,class A,300,ClassE,root dry weight,Biomass,4,4.041975309,0.169753086,4,4.720987654,0.293209877,0.155284516,0.001405292
"Seed priming with silicon nanoparticles improved the biomass and yield
while reduced the oxidative stress and cadmium concentration
in wheat grains",25,2019,Afzal Hussain,Pot,Si,Heavy_Metal,Abiotic,Foliar,Wheat,30,class A,600,ClassE,root dry weight,Biomass,4,4.041975309,0.169753086,4,5.538888889,0.077160494,0.315060409,0.000489465
"Seed priming with silicon nanoparticles improved the biomass and yield
while reduced the oxidative stress and cadmium concentration
in wheat grains",25,2019,Afzal Hussain,Pot,Si,Heavy_Metal,Abiotic,Foliar,Wheat,30,class A,900,ClassE,root dry weight,Biomass,4,4.041975309,0.169753086,4,6.356790123,0.138888889,0.452790042,0.000560292
"Seed priming with silicon nanoparticles improved the biomass and yield
while reduced the oxidative stress and cadmium concentration
in wheat grains",25,2019,Afzal Hussain,Pot,Si,Heavy_Metal,Abiotic,Foliar,Wheat,30,class A,1200,ClassF,root dry weight,Biomass,4,4.041975309,0.169753086,4,6.758024691,0.277777778,0.513997132,0.000863321
"Seed priming with silicon nanoparticles improved the biomass and yield
while reduced the oxidative stress and cadmium concentration
in wheat grains",25,2019,Afzal Hussain,Pot,Si,Heavy_Metal,Abiotic,Foliar,Wheat,30,class A,300,ClassE,shoot dry weight,Biomass,4,12.15833333,0.694444444,4,14.93611111,0.555555556,0.20576704,0.001161456
"Seed priming with silicon nanoparticles improved the biomass and yield
while reduced the oxidative stress and cadmium concentration
in wheat grains",25,2019,Afzal Hussain,Pot,Si,Heavy_Metal,Abiotic,Foliar,Wheat,30,class A,600,ClassE,shoot dry weight,Biomass,4,12.15833333,0.694444444,4,17.36666667,0.555555556,0.356537855,0.001071417
"Seed priming with silicon nanoparticles improved the biomass and yield
while reduced the oxidative stress and cadmium concentration
in wheat grains",25,2019,Afzal Hussain,Pot,Si,Heavy_Metal,Abiotic,Foliar,Wheat,30,class A,900,ClassE,shoot dry weight,Biomass,4,12.15833333,0.694444444,4,19.58888889,0.694444444,0.476947707,0.001129773
"Seed priming with silicon nanoparticles improved the biomass and yield
while reduced the oxidative stress and cadmium concentration
in wheat grains",25,2019,Afzal Hussain,Pot,Si,Heavy_Metal,Abiotic,Foliar,Wheat,30,class A,1200,ClassF,shoot dry weight,Biomass,4,12.15833333,0.694444444,4,20.21388889,0.555555556,0.508355131,0.001004421
"Seed priming with silicon nanoparticles improved the biomass and yield
while reduced the oxidative stress and cadmium concentration
in wheat grains",25,2019,Afzal Hussain,Pot,Si,Heavy_Metal,Abiotic,Foliar,Wheat,30,class A,300,ClassE,shoot length,Growth,4,36.87537948,0.948694596,4,41.61885246,1.517911354,0.121009143,0.000498017
"Seed priming with silicon nanoparticles improved the biomass and yield
while reduced the oxidative stress and cadmium concentration
in wheat grains",25,2019,Afzal Hussain,Pot,Si,Heavy_Metal,Abiotic,Foliar,Wheat,30,class A,600,ClassE,shoot length,Growth,4,36.87537948,0.948694596,4,47.59562842,1.138433515,0.255196812,0.000308498
"Seed priming with silicon nanoparticles improved the biomass and yield
while reduced the oxidative stress and cadmium concentration
in wheat grains",25,2019,Afzal Hussain,Pot,Si,Heavy_Metal,Abiotic,Foliar,Wheat,30,class A,900,ClassE,shoot length,Growth,4,36.87537948,0.948694596,4,52.52884032,1.423041894,0.353818253,0.000348946
"Seed priming with silicon nanoparticles improved the biomass and yield
while reduced the oxidative stress and cadmium concentration
in wheat grains",25,2019,Afzal Hussain,Pot,Si,Heavy_Metal,Abiotic,Foliar,Wheat,30,class A,1200,ClassF,shoot length,Growth,4,36.87537948,0.948694596,4,55.46979356,0.853825137,0.408294507,0.000224703
